unit_id,housing_type,bedrooms,bathrooms,full_bathrooms,half_bathrooms,maximum_occupants,square_footage,minimum_stay_duration,has_rest_days,is_in_hoa,is_sub_unit,city_name,county,zip5,state_name_short,unit_latitude,unit_longitude
46419,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46466,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46517,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46565,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46567,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46599,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46600,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46626,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46685,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46706,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46758,condo,1,2,2,0,6,1010,1,false,false,false,Panama City Beach,Bay,32413,FL,30.212122,-85.870804
46786,house,3,3,3,0,9,2720,2,false,false,false,Lopez Island,San Juan,98261,WA,48.520619,-122.925464
46809,house,3,3,3,0,8,2457,7,false,false,false,Cape Coral,Lee,33914,FL,26.605643,-82.034775
46846,cabin,3,2,2,0,6,1700,2,false,false,false,Estes Park,Larimer,80517,CO,40.336797,-105.503959
46867,condo,3,2,2,0,8,1700,3,false,true,false,Kissimmee,Osceola,34747,FL,28.337885,-81.651056
46942,condo,2,2,2,0,6,865,3,false,false,false,Teton Village,Teton,83025,WY,43.585738,-110.831626
47027,house,1,2,1,1,4,920,2,false,false,false,Blue Ridge,Gilmer,30513,GA,34.816719,-84.376855
47056,house,1,1,1,0,8,1260,2,false,false,false,Leavenworth,Chelan,98826,WA,47.841085,-120.808081
47110,condo,2,2,2,0,6,1505,2,false,false,false,Panama City Beach,Bay,32413,FL,30.232647,-85.910818
47252,house,4,4,4,0,10,2873,2,false,false,false,Frisco,Summit,80443,CO,39.576579,-106.108133
47321,condo,1,1,1,0,4,500,2,false,false,false,Myrtle Beach,Horry,29577,SC,33.669264,-78.905418
47335,condo,1,1,1,0,2,644,2,false,false,false,Truckee,Nevada,96161,CA,39.354179,-120.257807
47476,house,3,2,2,0,6,1305,2,false,false,false,Silverthorne,Summit,80498,CO,39.651636,-106.087562
47578,chalet,2,1,1,0,6,900,2,false,false,false,Madison,Carroll,03849,NH,43.936624,-71.117060
47603,townhouse,2,3,3,0,6,1800,2,false,false,false,Garden City,Rich,84028,UT,41.963065,-111.406794
47613,house,4,4,3,1,13,2332,2,false,false,false,Sugar Mountain,Avery,28604,NC,36.134646,-81.869254
47634,house,2,3,2,1,4,1557,3,false,false,false,Sonoma,Sonoma,95476,CA,38.342684,-122.487950
47654,cabin,5,4,3,1,13,2322,2,false,false,false,Sevierville,Sevier,37876,TN,35.797249,-83.501876
47678,house,2,2,2,0,8,1476,2,false,false,false,South Beach,Lincoln,97366,OR,44.565939,-124.070024
47740,house,3,3,3,0,6,2194,30,false,false,false,Naples,Collier,34103,FL,26.190439,-81.807021
47744,condo,2,2,2,0,6,745,2,false,false,false,Kihei,Maui,96753,HI,20.724933,-156.446308
47811,house,1,2,1,1,4,1040,2,false,false,false,Cherry Log,Fannin,30522,GA,34.856180,-84.417944
47854,house,2,2,2,0,4,1008,2,false,false,false,Blairsville,Union,30512,GA,34.975216,-84.073278
48046,house,3,3,2,1,8,2184,2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.631643,-118.976102
48101,condo,2,3,2,1,6,1020,6,false,false,false,Ormond Beach,Volusia,32176,FL,29.313061,-81.049899
48179,condo,2,2,2,0,6,1106,2,false,false,false,Sugar Mountain,Avery,28604,NC,36.122174,-81.869003
48194,condo,2,1,1,0,6,"",1,false,false,false,Anna Maria,Manatee,34216,FL,27.531292,-82.732208
48260,townhouse,3,3,3,0,10,1600,2,false,false,false,Vail,Eagle,81657,CO,39.636951,-106.296232
48461,house,3,3,2,1,8,2016,3,false,false,false,Lakeside,Berrien,49116,MI,41.839282,-86.684437
48491,house,5,4,3,1,15,3525,3,false,false,false,Grand Beach,Berrien,49117,MI,41.780746,-86.780197
48872,house,3,3,3,0,9,2000,2,false,false,false,Ludlow,Windsor,05149,VT,43.391871,-72.707314
49015,condo,3,2,2,0,9,1276,2,false,false,false,Fraser,Grand,80442,CO,39.951530,-105.815499
49027,condo,3,2,2,0,7,1000,2,false,false,false,Granby,Grand,80446,CO,40.044881,-105.905404
49067,condo,3,4,3,1,10,1850,2,false,false,false,Winter Park,Grand,80482,CO,39.917090,-105.793034
49175,cabin,3,3,3,0,12,2900,1,false,false,false,St. Germain,Vilas,54558,WI,45.901394,-89.448299
49178,condo,2,2,2,0,6,981,6,false,false,false,Seattle,King,98101,WA,47.608643,-122.338805
49246,house,5,4,4,0,14,2769,2,false,false,false,Destin,Okaloosa,32541,FL,30.386733,-86.419462
49512,townhouse,3,3,2,1,8,1634,7,false,false,false,Perdido Key,Escambia,32507,FL,30.300043,-87.443901
50037,condo,1,1,1,0,4,420,2,false,false,false,Folly Beach,Charleston,29439,SC,32.655914,-79.940693
50044,house,3,2,2,0,8,"",3,false,false,false,Folly Beach,Charleston,29439,SC,32.659223,-79.934507
50307,condo,1,1,1,0,4,"",2,false,false,false,Kihei,Maui,96753,HI,20.785578,-156.467211
50348,condo,1,1,1,0,4,"",2,false,false,false,Kihei,Maui,96753,HI,20.785578,-156.467211
50642,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50697,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50701,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
51500,condo,1,1,1,0,2,605,2,false,false,false,Kaunakakai,Maui,96748,HI,21.056104,-156.838576
52573,condo,3,3,3,0,8,1465,2,false,false,false,Hilton Head,Beaufort,29928,SC,32.139744,-80.757627
52906,house,4,2,2,0,8,1360,2,false,false,false,Edisto Beach,Colleton,29438,SC,32.483759,-80.329427
52914,house,3,3,2,1,10,2538,30,false,false,false,Edisto Beach,Charleston,29438,SC,32.551921,-80.320368
53331,house,3,3,2,1,8,1690,2,false,false,false,Black Mountain,Buncombe,28711,NC,35.629806,-82.314747
53380,house,3,2,2,0,6,1560,2,false,false,false,Dennis,Barnstable,02638,MA,41.717925,-70.190999
53390,condo,1,1,1,0,2,"",2,false,false,false,Napa,Napa,94558,CA,38.349310,-122.265214
53411,cabin,1,1,1,0,4,975,2,false,false,true,Phoenix,Maricopa,85006,AZ,33.476462,-112.061540
53420,house,2,2,2,0,6,1159,3,false,false,true,Phoenix,Maricopa,85006,AZ,33.465260,-112.061378
53443,house,4,4,3,1,12,2676,3,false,false,false,Fountain Hills,Maricopa,85268,AZ,33.596175,-111.730212
53608,house,3,3,2,1,6,"",2,false,false,false,Charleston,Charleston,29407,SC,"",""
53669,condo,3,3,3,0,8,"",3,false,false,false,Orange Beach,Baldwin,36561,AL,30.271088,-87.576697
53693,cabin,3,3,3,0,11,2547,2,false,false,false,Grand Lake,Grand,80447,CO,40.259129,-105.846208
53777,house,2,2,1,1,8,1104,2,false,false,false,Galveston,Galveston,77550,TX,29.288676,-94.792443
53780,house,5,6,5,1,12,"",2,false,false,false,La Jolla,San Diego,92037,CA,"",""
53800,apartment,1,1,1,0,4,"",2,false,false,false,Nashville,unknown,37209,TN,"",""
54024,duplex,2,1,1,0,6,"",30,false,false,false,St. Pete Beach,Pinellas,33706,FL,27.739861,-82.751507
54032,condo,3,3,3,0,8,"",2,false,false,false,South Padre Island,Cameron,78597,TX,26.106083,-97.164609
54204,apartment,2,2,2,0,4,"",3,false,false,false,Seattle,King,98116,WA,47.565876,-122.399217
54210,condo,3,3,3,0,10,"",2,false,false,false,South Lake Tahoe,El Dorado,96150,CA,38.955208,-119.947719
54227,condo,2,2,2,0,6,2314,3,false,false,false,St. Pete Beach,Pinellas,33706,FL,27.716796,-82.739410
54278,house,5,4,4,0,16,3129,3,false,false,false,St. Augustine,St. Johns,32080,FL,29.804888,-81.263004
54305,condo,1,2,2,0,4,"",2,false,false,false,Port Aransas,Nueces,78373,TX,27.800504,-97.087924
54386,condo,2,2,2,0,6,"",2,false,false,false,South Padre Island,Cameron,78597,TX,26.110657,-97.166421
54423,house,3,4,3,1,8,2971,3,false,false,false,Phoenix,Maricopa,85050,AZ,33.690941,-111.993097
54425,house,4,2,2,0,10,"",2,false,false,false,Scottsdale,Maricopa,85251,AZ,33.508449,-111.931243
54440,house,2,2,2,0,4,1285,2,false,false,false,Cotuit,Barnstable,02635,MA,41.644615,-70.444516
54484,condo,3,2,2,0,6,1905,2,false,false,false,Avon,Eagle,81620,CO,39.639242,-106.529614
54501,house,3,4,4,0,8,2700,3,false,false,false,Kenwood,Sonoma,95452,CA,38.419403,-122.555613
54567,house,3,3,3,0,8,2037,2,false,false,false,Bodega Bay,Sonoma,94923,CA,38.321858,-123.030842
54616,house,3,3,2,1,8,2286,2,false,false,false,Tahoma,El Dorado,96142,CA,39.064778,-120.132429
54691,house,3,3,2,1,10,"",2,false,false,false,Port Aransas,Nueces,78373,TX,27.810912,-97.074498
54783,house,3,2,2,0,7,"",2,false,false,false,Scottsdale,unknown,85257,AZ,"",""
54937,condo,3,2,2,0,8,1433,3,false,false,false,Kamas,Wasatch,84032,UT,40.680945,-111.433278
54951,house,3,2,2,0,6,"",6,false,false,false,Englewood,Charlotte,34224,FL,26.918133,-82.288815
54956,house,3,2,2,0,8,1110,3,false,false,false,Indian Rocks Beach,Pinellas,33785,FL,27.906894,-82.841954
55030,condo,2,2,2,0,6,"",2,false,false,false,Nashville,Davidson,37203,TN,36.147126,-86.781145
55174,condo,1,1,1,0,2,467,2,false,false,false,Wilmington,New Hanover,28401,NC,34.234006,-77.947474
55246,house,3,2,2,0,6,"",6,false,false,false,Cape Coral,Lee,33914,FL,26.554339,-82.019170
55393,cabin,3,2,2,0,7,"",2,false,false,false,Gulf Shores,unknown,36542,AL,"",""
55452,house,6,6,5,1,10,5000,3,false,false,false,Murrieta,Riverside,92562,CA,33.575419,-117.314291
55466,condo,1,2,2,0,6,"",3,false,false,false,Lahaina,Maui,96761,HI,20.992455,-156.668279
55497,house,4,3,3,0,8,"",2,false,false,false,Palm Springs,unknown,92264,CA,"",""
55542,cabin,3,3,3,0,6,"",2,false,false,false,Spicewood,Burnet,78669,TX,30.482784,-98.118517
55630,condo,3,3,2,1,8,1516,2,false,false,false,Hilton Head,Beaufort,29928,SC,32.140641,-80.756211
55770,townhouse,4,4,3,1,8,2140,2,false,false,false,Steamboat Springs,Routt,80487,CO,40.452276,-106.802589
55774,house,2,1,1,0,6,858,2,false,false,false,Burnet,Burnet,78611,TX,30.787354,-98.393775
55787,condo,3,3,3,0,8,"",2,false,false,false,Truckee,unknown,96161,CA,"",""
55791,condo,2,2,2,0,5,842,3,false,false,false,Truckee,Placer,96161,CA,39.273486,-120.120831
55792,house,5,3,2,1,12,2820,2,false,false,false,Truckee,Nevada,96161,CA,39.356578,-120.248907
55800,condo,2,2,1,1,6,"",2,false,false,false,Gulf Shores,Baldwin,36542,AL,30.243050,-87.731145
55852,villa,2,3,3,0,8,1251,2,false,false,false,Hilton Head,Beaufort,29928,SC,32.170111,-80.718388
56018,townhouse,1,1,1,0,2,"",2,false,false,false,Seattle,King,98102,WA,47.643741,-122.325641
56045,house,4,3,3,0,10,"",2,false,false,false,Pisgah Forest,Transylvania,28768,NC,"",""
56278,condo,3,2,2,0,8,"",2,false,false,false,Myrtle Beach,unknown,29577,SC,"",""
56350,house,3,2,2,0,8,1518,7,false,false,false,Seminole,Pinellas,33772,FL,27.854211,-82.790303
56518,house,3,2,2,0,8,1504,2,false,false,false,Port Aransas,Nueces,78373,TX,27.814435,-97.068090
56604,condo,2,2,2,0,6,1549,30,false,false,false,La Quinta,Riverside,92253,CA,33.655907,-116.259389
56703,house,3,4,3,1,6,"",2,false,false,false,Palm Springs,unknown,92262,CA,"",""
56745,house,4,0,0,0,8,"",2,false,false,false,South Lake Tahoe,unknown,96150,CA,"",""
56787,townhouse,2,2,2,0,4,"",2,false,false,false,Park City,Summit,84098,UT,40.722356,-111.538249
56857,house,4,4,3,1,8,"",4,false,false,false,Park City,Summit,84060,UT,40.644173,-111.497992
56892,condo,0,1,1,0,4,357,2,false,false,false,Park City,Summit,84060,UT,40.652251,-111.506835
57043,condo,0,1,1,0,4,"",2,false,false,true,Olympic Valley,Placer,96146,CA,39.197799,-120.218371
57180,condo,2,2,1,1,7,"",2,false,false,false,Gulf Shores,Baldwin,36542,AL,30.249560,-87.683979
57185,house,4,4,4,0,8,2622,2,false,false,false,Fort Morgan,Baldwin,36542,AL,30.230198,-87.979166
57262,condo,3,0,0,0,6,"",2,false,false,false,Nipomo,San Luis Obispo,93444,CA,"",""
57272,condo,0,1,1,0,4,"",1,false,false,false,Honolulu,unknown,96815,HI,"",""
57280,condo,2,2,2,0,7,1162,3,false,false,false,San Diego,San Diego,92109,CA,32.782607,-117.251330
57342,condo,2,3,2,1,8,1064,2,false,false,false,St. Augustine,St. Johns,32080,FL,29.721151,-81.235114
57348,condo,2,2,2,0,6,"",2,false,false,false,Corpus Christi,unknown,78418,TX,"",""
57414,condo,2,2,2,0,6,"",2,false,false,false,Corpus Christi,unknown,78418,TX,"",""
57443,house,3,3,3,0,8,"",2,false,false,false,Kissimmee,unknown,34747,FL,"",""
57446,house,2,2,2,0,6,"",2,false,false,false,Kissimmee,Osceola,34747,FL,"",""
57520,apartment,0,1,1,0,2,"",2,false,false,false,Honolulu,Honolulu,96815,HI,"",""
57564,condo,3,3,3,0,8,1383,2,false,false,false,Keystone,Summit,80435,CO,39.606982,-105.958081
57765,suite,2,2,2,0,4,1000,2,false,false,false,Snowmass Village,Pitkin,81615,CO,39.211591,-106.943861
57919,house,3,4,3,1,8,2551,2,false,false,false,Spicewood,Travis,78669,TX,30.410341,-97.994116
57984,house,3,2,2,0,10,"",2,false,false,false,Homewood,unknown,96141,CA,"",""
58051,condo,3,3,3,0,10,"",2,false,false,false,Park City,unknown,84098,UT,"",""
58096,house,4,3,3,0,9,2505,2,false,false,false,South Lake Tahoe,El Dorado,96150,CA,38.854868,-120.019145
58145,house,2,2,2,0,4,1116,2,false,false,false,Nashville,Davidson,37214,TN,36.238297,-86.697418
58207,townhouse,3,3,2,1,7,"",2,false,false,false,Kings Beach,unknown,96143,CA,"",""
58249,condo,3,2,2,0,10,"",3,false,false,false,Orange Beach,Baldwin,36561,AL,30.271088,-87.576697
58447,house,2,2,2,0,5,"",30,false,false,false,Morro Bay,San Luis Obispo,93442,CA,35.393075,-120.862119
58482,condo,4,2,2,0,8,"",2,false,false,false,Stateline,Douglas,89449,NV,38.967898,-119.887803
58591,condo,3,2,2,0,9,1100,2,false,false,false,Ocean City,Worcester,21842,MD,38.403967,-75.059180
58762,condo,1,1,1,0,4,708,1,false,false,true,Miramar Beach,Walton,32550,FL,30.371991,-86.328061
58852,house,3,2,2,0,6,1100,2,false,false,false,Bend,Deschutes,97703,OR,44.062956,-121.322341
58886,townhouse,3,4,3,1,10,"",2,false,false,false,Winter Park,Grand,80482,CO,"",""
59649,suite,1,1,1,0,4,640,2,false,false,false,Koloa,Kauai,96756,HI,21.878320,-159.460725
61715,house,3,3,2,1,8,2472,2,false,false,false,Selbyville,Sussex,19975,DE,38.474697,-75.089608
62254,condo,1,1,1,0,4,639,7,false,false,false,Ocean City,Worcester,21842,MD,38.416329,-75.056163
62852,house,3,2,2,0,6,"",2,false,false,false,Palm Springs,Riverside,92264,CA,"",""
63466,condo,2,2,2,0,8,888,3,false,false,false,Ocean City,Worcester,21842,MD,38.419966,-75.055137
63563,condo,2,2,2,0,4,858,3,false,false,false,Bethany Beach,Sussex,19930,DE,38.541676,-75.055040
64108,condo,2,2,2,0,5,1200,3,false,false,false,La Jolla,San Diego,92037,CA,32.843214,-117.280149
64122,house,3,4,3,1,7,1880,3,false,false,false,La Jolla,San Diego,92037,CA,32.832429,-117.279254
64209,house,4,4,4,0,13,1855,3,false,false,true,San Diego,San Diego,92109,CA,32.788152,-117.254400
64372,house,3,2,2,0,8,1275,3,false,false,false,La Jolla,San Diego,92037,CA,32.842393,-117.280723
64401,house,5,4,3,1,12,2825,3,false,false,false,La Jolla,San Diego,92037,CA,32.848031,-117.269690
64467,duplex,4,3,2,1,8,1400,3,false,false,true,Newport Beach,Orange,92663,CA,33.612895,-117.931144
64480,house,3,2,2,0,5,900,3,false,false,false,Newport Beach,Orange,92663,CA,33.617443,-117.935239
65229,house,3,2,2,0,6,1802,2,false,false,false,Bodega Bay,Sonoma,94923,CA,38.315902,-123.022925
65648,condo,3,3,3,0,8,1750,2,false,false,false,Perdido Key,Escambia,32507,FL,30.297256,-87.427607
65708,condo,3,2,2,0,12,1710,3,false,false,false,Gulf Shores,Baldwin,36542,AL,30.248342,-87.684347
65744,house,3,2,2,0,7,1200,2,false,false,false,Fort Morgan,Baldwin,36542,AL,30.232490,-87.911467
65799,condo,2,2,2,0,6,1036,1,false,false,false,Gulf Shores,Baldwin,36542,AL,30.246002,-87.699061
65877,house,3,3,3,0,8,1290,2,false,false,false,Gulf Shores,Baldwin,36542,AL,30.242177,-87.728690
65983,condo,1,2,2,0,6,895,3,false,false,false,Gulf Shores,Baldwin,36542,AL,30.249265,-87.677915
65997,condo,1,2,2,0,7,895,3,false,false,false,Gulf Shores,Baldwin,36542,AL,30.249265,-87.677915
66036,house,5,5,4,1,13,4000,2,false,false,false,Fort Morgan,Baldwin,36542,AL,30.231966,-87.912510
66144,condo,3,2,2,0,10,1394,2,false,false,false,Orange Beach,Baldwin,36561,AL,30.272914,-87.566526
66234,condo,3,2,2,0,8,1217,2,false,false,false,Orange Beach,Baldwin,36561,AL,30.261445,-87.614043
66262,condo,4,4,4,0,8,2154,2,false,false,false,Gulf Shores,Baldwin,36542,AL,30.248535,-87.682648
66517,condo,1,1,1,0,6,625,3,false,false,false,Orange Beach,Baldwin,36561,AL,30.272641,-87.568126
69514,condo,3,3,2,1,8,1791,3,false,false,false,Ludlow,Windsor,05149,VT,43.416919,-72.726959
69610,house,5,2,2,0,9,1400,3,false,false,false,Ludlow,Windsor,05149,VT,43.455345,-72.703927
70846,condo,2,2,2,0,5,1170,3,false,false,false,Fernandina Beach,Nassau,32034,FL,30.618586,-81.440560
70849,condo,2,2,2,0,6,1146,3,false,false,false,Fernandina Beach,Nassau,32034,FL,30.547103,-81.443155
70857,condo,2,2,2,0,6,1506,3,false,false,false,Fernandina Beach,Nassau,32034,FL,30.550630,-81.443456
70897,condo,2,2,2,0,6,1636,3,false,false,false,Fernandina Beach,Nassau,32034,FL,30.542709,-81.442391
70914,condo,2,2,2,0,6,1120,3,false,false,false,Fernandina Beach,Nassau,32034,FL,30.542709,-81.442391
70915,condo,3,3,3,0,6,1636,3,false,false,false,Fernandina Beach,Nassau,32034,FL,30.542709,-81.442391
70936,townhouse,2,3,2,1,6,1505,3,false,false,false,Fernandina Beach,Nassau,32034,FL,30.556561,-81.453400
72204,house,7,9,7,2,14,6329,3,false,false,false,Avon,Dare,27915,NC,35.338354,-75.503944
72292,house,6,5,4,1,12,2933,3,false,false,false,Rodanthe,Dare,27968,NC,35.600222,-75.464445
72330,house,6,7,5,2,14,5058,3,false,false,false,Salvo,Dare,27972,NC,35.539037,-75.469096
72454,condo,2,2,2,0,4,840,3,false,false,false,Hatteras,Dare,27943,NC,35.215073,-75.675674
72759,house,6,7,6,1,12,3240,2,false,false,false,Avon,Dare,27915,NC,35.330039,-75.512497
74059,house,5,4,3,1,12,2500,3,false,false,false,San Diego,San Diego,92109,CA,32.793381,-117.253029
74123,condo,1,1,1,0,2,500,3,false,false,false,San Diego,San Diego,92109,CA,32.785969,-117.253564
74143,duplex,3,2,2,0,6,1300,3,false,false,false,San Diego,San Diego,92109,CA,32.775051,-117.252285
74169,house,2,3,3,0,6,1754,3,false,false,false,La Jolla,San Diego,92037,CA,32.814319,-117.272549
75313,house,4,5,4,1,12,3359,3,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.719237,-75.933691
75363,condo,3,3,2,1,6,1595,2,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.717393,-75.934666
75405,house,7,4,4,0,15,2873,7,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.759341,-75.950066
75500,house,5,4,4,0,14,2700,7,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.730183,-75.941992
75506,house,5,3,3,0,10,2228,7,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.751039,-75.947254
75508,house,4,3,3,0,11,2048,7,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.731477,-75.939361
75560,house,6,4,4,0,15,3671,3,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.754308,-75.949386
75704,condo,3,2,2,0,10,1635,3,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.746355,-75.945110
75710,condo,3,2,2,0,8,1500,3,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.746763,-75.945016
75761,condo,3,2,2,0,9,1677,2,false,false,false,Virginia Beach,Virginia Beach,23456,VA,36.746355,-75.945110
76789,condo,1,1,1,0,4,600,2,false,false,false,Princeville,Kauai,96722,HI,22.225991,-159.473785
78350,condo,3,2,2,0,8,1425,2,false,false,false,Indian Shores,Pinellas,33785,FL,27.849496,-82.844296
78415,condo,2,2,2,0,6,1275,7,false,false,false,Indian Rocks Beach,Pinellas,33785,FL,27.892030,-82.849944
78513,condo,2,2,2,0,4,1110,14,false,false,false,Treasure Island,Pinellas,33706,FL,27.777339,-82.776246
78549,condo,2,2,2,0,6,1200,2,false,false,false,Indian Shores,Pinellas,33785,FL,27.837848,-82.837869
78648,condo,2,3,3,0,8,1100,2,false,false,false,Panama City Beach,Bay,32407,FL,30.185045,-85.821665
79244,townhouse,4,4,3,1,8,2074,2,false,false,false,Eagle Crest,Deschutes,97756,OR,44.268807,-121.273837
81151,cabin,2,2,2,0,6,1160,2,false,false,false,Sevierville,Sevier,37876,TN,35.703001,-83.665737
82528,house,5,4,3,1,10,3429,4,false,false,false,Pagosa Springs,Archuleta,81147,CO,37.288640,-107.098586
82937,house,4,4,4,0,8,2200,2,false,false,false,Paso Robles,San Luis Obispo,93446,CA,35.623197,-120.692936
82983,townhouse,2,3,2,1,8,1416,2,false,false,false,Nashville,Davidson,37207,TN,36.206715,-86.766378
55,duplex,2,1,1,0,10,794,2,false,false,true,Rockaway Beach,Tillamook,97136,OR,45.598137,-123.947937
160,condo,2,2,2,0,6,934,2,false,false,false,Rockaway Beach,Tillamook,97136,OR,45.634382,-123.942110
182,cabin,3,3,3,0,12,1335,2,false,false,true,Government Camp,Clackamas,97028,OR,45.307615,-121.752425
776,cabin,2,1,1,0,6,1586,2,false,false,false,Lincoln City,Lincoln,97367,OR,45.003153,-124.009951
879,house,3,3,2,1,6,1964,2,false,false,false,Warrenton,Clatsop,97146,OR,46.103160,-123.933836
919,studio,0,1,1,0,4,302,1,false,false,true,Squaw Valley,Placer,96146,CA,39.199100,-120.218075
1023,house,5,3,3,0,12,1280,2,false,false,false,Florence,Lane,97439,OR,43.926213,-124.091542
1045,house,4,2,2,0,12,1884,2,false,false,false,Gleneden Beach,Lincoln,97388,OR,44.884362,-124.036291
1096,studio,0,1,1,0,3,377,1,false,false,true,Cannon Beach,Clatsop,97110,OR,45.892233,-123.962979
1107,townhouse,2,1,1,0,6,750,1,false,false,true,Cannon Beach,Clatsop,97110,OR,45.894595,-123.961565
1255,condo,1,1,1,0,4,552,1,false,false,true,South Lake Tahoe,El Dorado,96150,CA,38.942338,-119.955827
1309,townhouse,5,5,4,1,10,2543,4,false,false,false,Kamas,Wasatch,84036,UT,40.669149,-111.426960
1558,house,3,3,2,1,6,1580,2,false,false,false,Waldport,Lincoln,97394,OR,44.424907,-124.069598
1885,duplex,2,1,1,0,6,703,2,false,false,true,Rockaway Beach,Tillamook,97136,OR,45.610858,-123.944740
1998,house,5,4,4,0,8,2732,3,false,false,false,Albion,Mendocino,95410,CA,39.211802,-123.772417
2369,condo,1,1,1,0,4,735,1,false,false,false,Panama City Beach,Bay,32408,FL,30.168973,-85.789131
